transcript_id	gene_id	gene_name
ENST00000743566.1	ENSG00000234694.3	CDC20-DT
ENST00000743568.1	ENSG00000234694.3	CDC20-DT
ENST00000743569.1	ENSG00000234694.3	CDC20-DT
ENST00000743571.1	ENSG00000234694.3	CDC20-DT
ENST00000743572.1	ENSG00000234694.3	CDC20-DT
ENST00000743573.1	ENSG00000234694.3	CDC20-DT
ENST00000743574.1	ENSG00000234694.3	CDC20-DT
ENST00000743579.1	ENSG00000234694.3	CDC20-DT
ENST00000743580.1	ENSG00000234694.3	CDC20-DT
ENST00000743581.1	ENSG00000234694.3	CDC20-DT
ENST00000607997.2	ENSG00000273061.4	CDC37L1-DT
ENST00000609131.4	ENSG00000273061.4	CDC37L1-DT
ENST00000835203.1	ENSG00000273061.4	CDC37L1-DT
ENST00000835204.1	ENSG00000273061.4	CDC37L1-DT
ENST00000835205.1	ENSG00000273061.4	CDC37L1-DT
ENST00000835206.1	ENSG00000273061.4	CDC37L1-DT
ENST00000835207.1	ENSG00000273061.4	CDC37L1-DT
ENST00000835208.1	ENSG00000273061.4	CDC37L1-DT
ENST00000835209.1	ENSG00000273061.4	CDC37L1-DT
ENST00000835210.1	ENSG00000273061.4	CDC37L1-DT
ENST00000835211.1	ENSG00000273061.4	CDC37L1-DT
ENST00000835212.1	ENSG00000273061.4	CDC37L1-DT
ENST00000649486.1	ENSG00000285752.1	CDC42-AS1
ENST00000431803.2	ENSG00000230068.2	CDC42-IT1
ENST00000419425.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000659653.2	ENSG00000236213.5	CDC42EP3-AS1
ENST00000668683.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000686061.2	ENSG00000236213.5	CDC42EP3-AS1
ENST00000689279.2	ENSG00000236213.5	CDC42EP3-AS1
ENST00000689395.2	ENSG00000236213.5	CDC42EP3-AS1
ENST00000689928.2	ENSG00000236213.5	CDC42EP3-AS1
ENST00000690322.3	ENSG00000236213.5	CDC42EP3-AS1
ENST00000692480.2	ENSG00000236213.5	CDC42EP3-AS1
ENST00000702971.2	ENSG00000236213.5	CDC42EP3-AS1
ENST00000703028.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000715737.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751611.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751612.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751613.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751614.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751615.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751616.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751617.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751618.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751619.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751620.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751621.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751622.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751623.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751624.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751625.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751626.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751627.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751629.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751630.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751631.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751632.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751633.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751634.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751635.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751636.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751637.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751639.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751640.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751641.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751642.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751643.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751644.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751645.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751646.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751647.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751648.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751649.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751650.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751651.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751652.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751653.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751654.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751655.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751656.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751657.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751658.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751659.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751660.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751661.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751662.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751663.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751664.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751665.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751666.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751667.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751668.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751669.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751670.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751671.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751672.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751673.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751674.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751675.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751676.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751677.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751678.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751679.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751680.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751681.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751682.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751683.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751684.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751685.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751686.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751687.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751688.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751689.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751690.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751691.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751692.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751693.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751694.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751695.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751696.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751697.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751698.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751699.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751700.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751701.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751702.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751703.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751704.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751705.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751707.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751708.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751709.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751710.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751711.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751712.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751713.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751714.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751715.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751716.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751717.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751718.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751719.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751720.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751721.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751722.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751723.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751724.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751725.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751726.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751727.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751728.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751729.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751730.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751736.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751737.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751738.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751739.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751740.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751741.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751742.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000562565.1	ENSG00000261410.2	CDH13-AS1
ENST00000743241.1	ENSG00000261410.2	CDH13-AS1
ENST00000743242.1	ENSG00000261410.2	CDH13-AS1
ENST00000743243.1	ENSG00000261410.2	CDH13-AS1
ENST00000561599.2	ENSG00000260228.7	CDH13-AS2
ENST00000565064.1	ENSG00000260228.7	CDH13-AS2
ENST00000565714.6	ENSG00000260228.7	CDH13-AS2
ENST00000567342.1	ENSG00000260228.7	CDH13-AS2
ENST00000666360.1	ENSG00000260228.7	CDH13-AS2
ENST00000743018.1	ENSG00000260228.7	CDH13-AS2
ENST00000743019.1	ENSG00000260228.7	CDH13-AS2
ENST00000743021.1	ENSG00000260228.7	CDH13-AS2
ENST00000743022.1	ENSG00000260228.7	CDH13-AS2
ENST00000423367.3	ENSG00000227279.3	CDH2-AS1
ENST00000785469.1	ENSG00000227279.3	CDH2-AS1
ENST00000785470.1	ENSG00000227279.3	CDH2-AS1
ENST00000785471.1	ENSG00000227279.3	CDH2-AS1
ENST00000428918.1	ENSG00000223817.1	CDH23-AS1
ENST00000562172.2	ENSG00000260577.2	CDH3-AS1
ENST00000442888.1	ENSG00000225106.2	CDH4-AS1
ENST00000447909.2	ENSG00000225106.2	CDH4-AS1
ENST00000317652.1	ENSG00000179253.3	CDH4-AS2
ENST00000798787.1	ENSG00000260115.2	CDH8-AS1
ENST00000398859.5	ENSG00000293487.2	CDIPTOSP
ENST00000565014.6	ENSG00000293487.2	CDIPTOSP
ENST00000702587.1	ENSG00000293487.2	CDIPTOSP
ENST00000790396.1	ENSG00000293487.2	CDIPTOSP
ENST00000790397.1	ENSG00000293487.2	CDIPTOSP
ENST00000790398.1	ENSG00000293487.2	CDIPTOSP
ENST00000790399.1	ENSG00000293487.2	CDIPTOSP
ENST00000790400.1	ENSG00000293487.2	CDIPTOSP
ENST00000790401.1	ENSG00000293487.2	CDIPTOSP
ENST00000790402.1	ENSG00000293487.2	CDIPTOSP
ENST00000790403.1	ENSG00000293487.2	CDIPTOSP
ENST00000790404.1	ENSG00000293487.2	CDIPTOSP
ENST00000790405.1	ENSG00000293487.2	CDIPTOSP
ENST00000790406.1	ENSG00000293487.2	CDIPTOSP
ENST00000790407.1	ENSG00000293487.2	CDIPTOSP
ENST00000790408.1	ENSG00000293487.2	CDIPTOSP
ENST00000790409.1	ENSG00000293487.2	CDIPTOSP
ENST00000569710.2	ENSG00000259826.2	CDK13-DT
ENST00000734914.1	ENSG00000259826.2	CDK13-DT
ENST00000419511.1	ENSG00000235024.3	CDK5R2-AS1
ENST00000429343.1	ENSG00000235024.3	CDK5R2-AS1
ENST00000715606.1	ENSG00000235024.3	CDK5R2-AS1
ENST00000715607.2	ENSG00000235024.3	CDK5R2-AS1
ENST00000715608.1	ENSG00000235024.3	CDK5R2-AS1
ENST00000798770.1	ENSG00000235024.3	CDK5R2-AS1
ENST00000798771.1	ENSG00000235024.3	CDK5R2-AS1
ENST00000798772.1	ENSG00000235024.3	CDK5R2-AS1
ENST00000798773.1	ENSG00000235024.3	CDK5R2-AS1
ENST00000798774.1	ENSG00000235024.3	CDK5R2-AS1
ENST00000798775.1	ENSG00000235024.3	CDK5R2-AS1
ENST00000798776.1	ENSG00000235024.3	CDK5R2-AS1
ENST00000798777.1	ENSG00000235024.3	CDK5R2-AS1
ENST00000798778.1	ENSG00000235024.3	CDK5R2-AS1
ENST00000798779.1	ENSG00000235024.3	CDK5R2-AS1
ENST00000798780.1	ENSG00000235024.3	CDK5R2-AS1
ENST00000419668.2	ENSG00000237819.8	CDK6-AS1
ENST00000424523.3	ENSG00000237819.8	CDK6-AS1
ENST00000435695.3	ENSG00000237819.8	CDK6-AS1
ENST00000452050.8	ENSG00000237819.8	CDK6-AS1
ENST00000686356.2	ENSG00000237819.8	CDK6-AS1
ENST00000689753.1	ENSG00000237819.8	CDK6-AS1
ENST00000702515.2	ENSG00000237819.8	CDK6-AS1
ENST00000752968.1	ENSG00000237819.8	CDK6-AS1
ENST00000752969.1	ENSG00000237819.8	CDK6-AS1
ENST00000752970.1	ENSG00000237819.8	CDK6-AS1
ENST00000752971.1	ENSG00000237819.8	CDK6-AS1
ENST00000752972.1	ENSG00000237819.8	CDK6-AS1
ENST00000752973.1	ENSG00000237819.8	CDK6-AS1
ENST00000752974.1	ENSG00000237819.8	CDK6-AS1
ENST00000752975.1	ENSG00000237819.8	CDK6-AS1
ENST00000752976.1	ENSG00000237819.8	CDK6-AS1
ENST00000752977.1	ENSG00000237819.8	CDK6-AS1
ENST00000752978.1	ENSG00000237819.8	CDK6-AS1
ENST00000752979.1	ENSG00000237819.8	CDK6-AS1
ENST00000752980.1	ENSG00000237819.8	CDK6-AS1
ENST00000752981.1	ENSG00000237819.8	CDK6-AS1
ENST00000752982.1	ENSG00000237819.8	CDK6-AS1
ENST00000752983.1	ENSG00000237819.8	CDK6-AS1
ENST00000752984.1	ENSG00000237819.8	CDK6-AS1
ENST00000752985.1	ENSG00000237819.8	CDK6-AS1
ENST00000752986.1	ENSG00000237819.8	CDK6-AS1
ENST00000752987.1	ENSG00000237819.8	CDK6-AS1
ENST00000752988.1	ENSG00000237819.8	CDK6-AS1
ENST00000752989.1	ENSG00000237819.8	CDK6-AS1
ENST00000441769.3	ENSG00000224854.4	CDKN2A-AS1
ENST00000421632.2	ENSG00000240498.10	CDKN2B-AS1
ENST00000422420.3	ENSG00000240498.10	CDKN2B-AS1
ENST00000428597.7	ENSG00000240498.10	CDKN2B-AS1
ENST00000455933.8	ENSG00000240498.10	CDKN2B-AS1
ENST00000468603.7	ENSG00000240498.10	CDKN2B-AS1
ENST00000577551.5	ENSG00000240498.10	CDKN2B-AS1
ENST00000580467.5	ENSG00000240498.10	CDKN2B-AS1
ENST00000580576.6	ENSG00000240498.10	CDKN2B-AS1
ENST00000581051.5	ENSG00000240498.10	CDKN2B-AS1
ENST00000582072.5	ENSG00000240498.10	CDKN2B-AS1
ENST00000582301.5	ENSG00000240498.10	CDKN2B-AS1
ENST00000583719.5	ENSG00000240498.10	CDKN2B-AS1
ENST00000584020.5	ENSG00000240498.10	CDKN2B-AS1
ENST00000584351.5	ENSG00000240498.10	CDKN2B-AS1
ENST00000584637.5	ENSG00000240498.10	CDKN2B-AS1
ENST00000585267.6	ENSG00000240498.10	CDKN2B-AS1
ENST00000643286.1	ENSG00000240498.10	CDKN2B-AS1
ENST00000644233.2	ENSG00000240498.10	CDKN2B-AS1
ENST00000645223.3	ENSG00000240498.10	CDKN2B-AS1
ENST00000645313.2	ENSG00000240498.10	CDKN2B-AS1
ENST00000650946.1	ENSG00000240498.10	CDKN2B-AS1
ENST00000651519.1	ENSG00000240498.10	CDKN2B-AS1
ENST00000651784.1	ENSG00000240498.10	CDKN2B-AS1
ENST00000652420.1	ENSG00000240498.10	CDKN2B-AS1
ENST00000755352.1	ENSG00000240498.10	CDKN2B-AS1
ENST00000806148.1	ENSG00000240498.10	CDKN2B-AS1
ENST00000806149.1	ENSG00000240498.10	CDKN2B-AS1
ENST00000806150.1	ENSG00000240498.10	CDKN2B-AS1
ENST00000806151.1	ENSG00000240498.10	CDKN2B-AS1
ENST00000806153.1	ENSG00000240498.10	CDKN2B-AS1
ENST00000674533.1	ENSG00000288642.1	CDR1
ENST00000567158.1	ENSG00000260790.1	CDR2-DT
ENST00000568827.1	ENSG00000260790.1	CDR2-DT
ENST00000568256.1	ENSG00000259944.1	CDRT7
ENST00000579752.2	ENSG00000265163.2	CDRT8
ENST00000719528.1	ENSG00000265163.2	CDRT8
ENST00000436283.2	ENSG00000236336.2	CDYL-AS1
ENST00000791649.1	ENSG00000236336.2	CDYL-AS1
ENST00000586169.3	ENSG00000266903.4	CEACAM16-AS1
ENST00000591312.3	ENSG00000266903.4	CEACAM16-AS1
ENST00000657348.2	ENSG00000266903.4	CEACAM16-AS1
ENST00000702856.2	ENSG00000266903.4	CEACAM16-AS1
ENST00000764664.1	ENSG00000266903.4	CEACAM16-AS1
ENST00000764665.1	ENSG00000266903.4	CEACAM16-AS1
ENST00000764666.1	ENSG00000266903.4	CEACAM16-AS1
ENST00000764667.1	ENSG00000266903.4	CEACAM16-AS1
ENST00000764668.1	ENSG00000266903.4	CEACAM16-AS1
ENST00000764669.1	ENSG00000266903.4	CEACAM16-AS1
ENST00000810360.1	ENSG00000266903.4	CEACAM16-AS1
ENST00000810361.1	ENSG00000266903.4	CEACAM16-AS1
ENST00000592982.3	ENSG00000267296.3	CEBPA-DT
ENST00000718467.1	ENSG00000267296.3	CEBPA-DT
ENST00000718468.1	ENSG00000267296.3	CEBPA-DT
ENST00000718469.1	ENSG00000267296.3	CEBPA-DT
ENST00000718470.1	ENSG00000267296.3	CEBPA-DT
ENST00000718471.1	ENSG00000267296.3	CEBPA-DT
ENST00000718472.1	ENSG00000267296.3	CEBPA-DT
ENST00000613921.1	ENSG00000277449.2	CEBPB-AS1
ENST00000751366.1	ENSG00000277449.2	CEBPB-AS1
ENST00000428828.1	ENSG00000241832.2	CECR3
ENST00000743710.1	ENSG00000241832.2	CECR3
ENST00000453421.1	ENSG00000231004.2	CECR9
ENST00000563981.6	ENSG00000260788.9	CEDORA
ENST00000567860.1	ENSG00000260788.9	CEDORA
ENST00000569165.1	ENSG00000260788.9	CEDORA
ENST00000570056.2	ENSG00000260788.9	CEDORA
ENST00000654587.1	ENSG00000260788.9	CEDORA
ENST00000664525.1	ENSG00000260788.9	CEDORA
ENST00000667932.1	ENSG00000260788.9	CEDORA
ENST00000669198.2	ENSG00000260788.9	CEDORA
ENST00000670287.1	ENSG00000260788.9	CEDORA
ENST00000702290.1	ENSG00000260788.9	CEDORA
ENST00000717702.1	ENSG00000260788.9	CEDORA
ENST00000379256.4	ENSG00000181800.7	CELF2-AS1
ENST00000846153.1	ENSG00000181800.7	CELF2-AS1
ENST00000846154.1	ENSG00000181800.7	CELF2-AS1
ENST00000846155.1	ENSG00000181800.7	CELF2-AS1
ENST00000846156.1	ENSG00000181800.7	CELF2-AS1
ENST00000846157.1	ENSG00000181800.7	CELF2-AS1
ENST00000846158.1	ENSG00000181800.7	CELF2-AS1
ENST00000846159.1	ENSG00000181800.7	CELF2-AS1
ENST00000420634.1	ENSG00000237986.4	CELF2-AS2
ENST00000432370.3	ENSG00000237986.4	CELF2-AS2
ENST00000635166.1	ENSG00000237986.4	CELF2-AS2
ENST00000635624.2	ENSG00000237986.4	CELF2-AS2
ENST00000652917.1	ENSG00000237986.4	CELF2-AS2
ENST00000653050.1	ENSG00000237986.4	CELF2-AS2
ENST00000658499.1	ENSG00000237986.4	CELF2-AS2
ENST00000661681.1	ENSG00000237986.4	CELF2-AS2
ENST00000661890.1	ENSG00000237986.4	CELF2-AS2
ENST00000663606.1	ENSG00000237986.4	CELF2-AS2
ENST00000664601.1	ENSG00000237986.4	CELF2-AS2
ENST00000666482.1	ENSG00000237986.4	CELF2-AS2
ENST00000667228.1	ENSG00000237986.4	CELF2-AS2
ENST00000669017.1	ENSG00000237986.4	CELF2-AS2
ENST00000671624.1	ENSG00000237986.4	CELF2-AS2
ENST00000417273.1	ENSG00000230322.1	CELF2-AS3
ENST00000455871.2	ENSG00000270111.5	CELF2-DT
ENST00000602311.2	ENSG00000270111.5	CELF2-DT
ENST00000634462.1	ENSG00000270111.5	CELF2-DT
ENST00000653741.1	ENSG00000270111.5	CELF2-DT
ENST00000661560.2	ENSG00000270111.5	CELF2-DT
ENST00000664907.1	ENSG00000270111.5	CELF2-DT
ENST00000665201.2	ENSG00000270111.5	CELF2-DT
ENST00000668678.2	ENSG00000270111.5	CELF2-DT
ENST00000670890.3	ENSG00000270111.5	CELF2-DT
ENST00000716844.1	ENSG00000270111.5	CELF2-DT
ENST00000716845.1	ENSG00000270111.5	CELF2-DT
ENST00000716846.1	ENSG00000270111.5	CELF2-DT
ENST00000716847.1	ENSG00000270111.5	CELF2-DT
ENST00000716848.1	ENSG00000270111.5	CELF2-DT
ENST00000716849.1	ENSG00000270111.5	CELF2-DT
ENST00000738338.1	ENSG00000270111.5	CELF2-DT
ENST00000738339.1	ENSG00000270111.5	CELF2-DT
ENST00000738340.1	ENSG00000270111.5	CELF2-DT
ENST00000738341.1	ENSG00000270111.5	CELF2-DT
ENST00000738342.1	ENSG00000270111.5	CELF2-DT
ENST00000738343.1	ENSG00000270111.5	CELF2-DT
ENST00000738344.1	ENSG00000270111.5	CELF2-DT
ENST00000738345.1	ENSG00000270111.5	CELF2-DT
ENST00000738346.1	ENSG00000270111.5	CELF2-DT
ENST00000570175.1	ENSG00000261460.2	CELF6-AS1
ENST00000833074.1	ENSG00000261460.2	CELF6-AS1
ENST00000835506.1	ENSG00000261460.2	CELF6-AS1
ENST00000526453.1	ENSG00000255121.2	CENATAC-DT
ENST00000582695.1	ENSG00000255121.2	CENATAC-DT
ENST00000629448.1	ENSG00000281705.1	CENATAC-DT
ENST00000629726.1	ENSG00000281705.1	CENATAC-DT
ENST00000567035.1	ENSG00000293473.2	CENPBD1P
ENST00000646748.2	ENSG00000293473.2	CENPBD1P
ENST00000561808.1	ENSG00000260213.6	CENPN-AS1
ENST00000562315.1	ENSG00000260213.6	CENPN-AS1
ENST00000566390.5	ENSG00000260213.6	CENPN-AS1
ENST00000649061.1	ENSG00000260213.6	CENPN-AS1
ENST00000709329.1	ENSG00000291950.1	CENPN-AS1
ENST00000709330.1	ENSG00000291950.1	CENPN-AS1
ENST00000709331.1	ENSG00000291950.1	CENPN-AS1
ENST00000709332.1	ENSG00000291950.1	CENPN-AS1
ENST00000558304.1	ENSG00000259670.2	CEP152-AS1
ENST00000827755.1	ENSG00000259670.2	CEP152-AS1
ENST00000755694.1	ENSG00000298466.1	CEP170P1
ENST00000755695.1	ENSG00000298466.1	CEP170P1
ENST00000755696.1	ENSG00000298466.1	CEP170P1
ENST00000755697.1	ENSG00000298466.1	CEP170P1
ENST00000755698.1	ENSG00000298466.1	CEP170P1
ENST00000755699.1	ENSG00000298466.1	CEP170P1
ENST00000755700.1	ENSG00000298466.1	CEP170P1
ENST00000588211.1	ENSG00000266969.2	CEP192-DT
ENST00000771123.1	ENSG00000266969.2	CEP192-DT
ENST00000771124.1	ENSG00000266969.2	CEP192-DT
ENST00000416260.2	ENSG00000230155.9	CEP250-AS1
ENST00000444933.6	ENSG00000230155.9	CEP250-AS1
ENST00000453914.4	ENSG00000230155.9	CEP250-AS1
ENST00000762848.1	ENSG00000230155.9	CEP250-AS1
ENST00000762849.1	ENSG00000230155.9	CEP250-AS1
ENST00000762850.1	ENSG00000230155.9	CEP250-AS1
ENST00000762851.1	ENSG00000230155.9	CEP250-AS1
ENST00000762852.1	ENSG00000230155.9	CEP250-AS1
ENST00000762853.1	ENSG00000230155.9	CEP250-AS1
ENST00000762854.1	ENSG00000230155.9	CEP250-AS1
ENST00000762855.1	ENSG00000230155.9	CEP250-AS1
ENST00000762856.1	ENSG00000230155.9	CEP250-AS1
ENST00000762857.1	ENSG00000230155.9	CEP250-AS1
ENST00000762858.1	ENSG00000230155.9	CEP250-AS1
ENST00000506629.1	ENSG00000249650.2	CEP72-DT
ENST00000626856.1	ENSG00000280978.1	CEP72-DT
ENST00000782781.1	ENSG00000249650.2	CEP72-DT
ENST00000782782.1	ENSG00000249650.2	CEP72-DT
ENST00000782783.1	ENSG00000249650.2	CEP72-DT
ENST00000782784.1	ENSG00000249650.2	CEP72-DT
ENST00000782785.1	ENSG00000249650.2	CEP72-DT
ENST00000782786.1	ENSG00000249650.2	CEP72-DT
ENST00000782787.1	ENSG00000249650.2	CEP72-DT
ENST00000782788.1	ENSG00000249650.2	CEP72-DT
ENST00000782789.1	ENSG00000249650.2	CEP72-DT
ENST00000782790.1	ENSG00000249650.2	CEP72-DT
ENST00000782791.1	ENSG00000249650.2	CEP72-DT
ENST00000782792.1	ENSG00000249650.2	CEP72-DT
ENST00000782793.1	ENSG00000249650.2	CEP72-DT
ENST00000623122.2	ENSG00000278916.2	CEP83-DT
ENST00000559779.2	ENSG00000259577.3	CERNA1
ENST00000560518.2	ENSG00000259577.3	CERNA1
ENST00000654724.2	ENSG00000259577.3	CERNA1
ENST00000821889.1	ENSG00000259577.3	CERNA1
ENST00000821891.1	ENSG00000259577.3	CERNA1
ENST00000521403.2	ENSG00000253603.2	CERNA3
ENST00000796055.1	ENSG00000253603.2	CERNA3
ENST00000796056.1	ENSG00000253603.2	CERNA3
ENST00000796057.1	ENSG00000253603.2	CERNA3
ENST00000796058.1	ENSG00000253603.2	CERNA3
ENST00000796059.1	ENSG00000253603.2	CERNA3
ENST00000796060.1	ENSG00000253603.2	CERNA3
ENST00000796061.1	ENSG00000253603.2	CERNA3
ENST00000796063.1	ENSG00000253603.2	CERNA3
ENST00000562570.2	ENSG00000260807.8	CEROX1
ENST00000563837.1	ENSG00000260807.8	CEROX1
ENST00000563863.6	ENSG00000260807.8	CEROX1
ENST00000565069.6	ENSG00000260807.8	CEROX1
ENST00000565139.2	ENSG00000260807.8	CEROX1
ENST00000565467.1	ENSG00000260807.8	CEROX1
ENST00000568394.1	ENSG00000260807.8	CEROX1
ENST00000655952.2	ENSG00000260807.8	CEROX1
ENST00000662104.1	ENSG00000260807.8	CEROX1
ENST00000669274.2	ENSG00000260807.8	CEROX1
ENST00000711632.1	ENSG00000260807.8	CEROX1
ENST00000711633.1	ENSG00000260807.8	CEROX1
ENST00000711634.1	ENSG00000260807.8	CEROX1
